name,career_name,entry_levels,final,path,
Computer Engineering,NET Developer,['NET Developer'],False,"[""NET Developer"", ""Senior Software Engineer"", ""Senior Systems Software Engineer""]"
Computer Engineering,Senior Software Engineer,"['Associate Software Engineer', 'NET Developer', 'Computer Programmer', 'Software Developer Internship']",False,"[""NET Developer"", ""Senior Software Engineer"", ""Senior Systems Software Engineer""]"
Computer Engineering,Senior Systems Software Engineer,"['Associate Software Engineer', 'NET Developer', 'Computer Programmer', 'Software Developer Internship']",True,"[""NET Developer"", ""Senior Software Engineer"", ""Senior Systems Software Engineer""]"
Computer Engineering,NET Developer,['NET Developer'],False,"[""NET Developer"", ""Consultant"", ""Functional Consultant"", ""Oracle Functional Consultant""]"
Computer Engineering,Consultant,['NET Developer'],False,"[""NET Developer"", ""Consultant"", ""Functional Consultant"", ""Oracle Functional Consultant""]"
Computer Engineering,Functional Consultant,['NET Developer'],False,"[""NET Developer"", ""Consultant"", ""Functional Consultant"", ""Oracle Functional Consultant""]"
Computer Engineering,Oracle Functional Consultant,['NET Developer'],True,"[""NET Developer"", ""Consultant"", ""Functional Consultant"", ""Oracle Functional Consultant""]"
Computer Engineering,Functional Consultant,"['Functional Consultant', 'NET Developer']",False,"[""Functional Consultant"", ""Senior Consultant"", ""Solutions Architect"", ""Lead Solution Architect""]"
Computer Engineering,Senior Consultant,"['Functional Consultant', 'NET Developer']",False,"[""Functional Consultant"", ""Senior Consultant"", ""Solutions Architect"", ""Lead Solution Architect""]"
Computer Engineering,Solutions Architect,"['Functional Consultant', 'NET Developer']",False,"[""Functional Consultant"", ""Senior Consultant"", ""Solutions Architect"", ""Lead Solution Architect""]"
Computer Engineering,Lead Solution Architect,"['Functional Consultant', 'NET Developer']",True,"[""Functional Consultant"", ""Senior Consultant"", ""Solutions Architect"", ""Lead Solution Architect""]"
Computer Engineering,Software Developer Internship,['Software Developer Internship'],False,"[""Software Developer Internship"", ""Web Developer"", ""Mobile Applications Developer"", ""Senior Mobile Developer""]"
Computer Engineering,Web Developer,['Software Developer Internship'],False,"[""Software Developer Internship"", ""Web Developer"", ""Mobile Applications Developer"", ""Senior Mobile Developer""]"
Computer Engineering,Mobile Applications Developer,['Software Developer Internship'],False,"[""Software Developer Internship"", ""Web Developer"", ""Mobile Applications Developer"", ""Senior Mobile Developer""]"
Computer Engineering,Senior Mobile Developer,['Software Developer Internship'],True,"[""Software Developer Internship"", ""Web Developer"", ""Mobile Applications Developer"", ""Senior Mobile Developer""]"
Computer Engineering,Java/J2ee Developer,['Java/J2ee Developer'],False,"[""Java/J2ee Developer"", ""Developer"", ""Applications Developer"", ""Lead Application Developer""]"
Computer Engineering,Developer,"['Java/J2ee Developer', 'Computer Programmer']",False,"[""Java/J2ee Developer"", ""Developer"", ""Applications Developer"", ""Lead Application Developer""]"
Computer Engineering,Applications Developer,"['Java/J2ee Developer', 'Computer Programmer']",False,"[""Java/J2ee Developer"", ""Developer"", ""Applications Developer"", ""Lead Application Developer""]"
Computer Engineering,Lead Application Developer,"['Java/J2ee Developer', 'Computer Programmer']",True,"[""Java/J2ee Developer"", ""Developer"", ""Applications Developer"", ""Lead Application Developer""]"
Computer Engineering,Software Developer Internship,['Software Developer Internship'],False,"[""Software Developer Internship"", ""Web Developer"", ""IOS Developer"", ""Senior IOS Developer""]"
Computer Engineering,Web Developer,['Software Developer Internship'],False,"[""Software Developer Internship"", ""Web Developer"", ""IOS Developer"", ""Senior IOS Developer""]"
Computer Engineering,IOS Developer,['Software Developer Internship'],False,"[""Software Developer Internship"", ""Web Developer"", ""IOS Developer"", ""Senior IOS Developer""]"
Computer Engineering,Senior IOS Developer,['Software Developer Internship'],True,"[""Software Developer Internship"", ""Web Developer"", ""IOS Developer"", ""Senior IOS Developer""]"
Computer Engineering,Hardware Engineer,"['Electronics Engineer', 'Hardware Engineer']",False,"[""Hardware Engineer"", ""Senior Hardware Engineer""]"
Computer Engineering,Senior Hardware Engineer,"['Electronics Engineer', 'Hardware Engineer']",True,"[""Hardware Engineer"", ""Senior Hardware Engineer""]"
Computer Engineering,Computer Programmer,['Computer Programmer'],False,"[""Computer Programmer"", ""Systems Analyst"", ""Senior Systems Engineer"", ""Senior Storage Engineer""]"
Computer Engineering,Systems Analyst,['Computer Programmer'],False,"[""Computer Programmer"", ""Systems Analyst"", ""Senior Systems Engineer"", ""Senior Storage Engineer""]"
Computer Engineering,Senior Systems Engineer,['Computer Programmer'],False,"[""Computer Programmer"", ""Systems Analyst"", ""Senior Systems Engineer"", ""Senior Storage Engineer""]"
Computer Engineering,Senior Storage Engineer,['Computer Programmer'],True,"[""Computer Programmer"", ""Systems Analyst"", ""Senior Systems Engineer"", ""Senior Storage Engineer""]"
Computer Engineering,Embedded Software Engineer,['Embedded Software Engineer'],False,"[""Embedded Software Engineer"", ""Senior Embedded Software Engineer""]"
Computer Engineering,Senior Embedded Software Engineer,['Embedded Software Engineer'],True,"[""Embedded Software Engineer"", ""Senior Embedded Software Engineer""]"
Computer Engineering,Electronics Engineer,['Electronics Engineer'],False,"[""Electronics Engineer"", ""Hardware Engineer"", ""Firmware Engineer"", ""Senior Firmware Engineer""]"
Computer Engineering,Hardware Engineer,['Electronics Engineer'],False,"[""Electronics Engineer"", ""Hardware Engineer"", ""Firmware Engineer"", ""Senior Firmware Engineer""]"
Computer Engineering,Firmware Engineer,['Electronics Engineer'],False,"[""Electronics Engineer"", ""Hardware Engineer"", ""Firmware Engineer"", ""Senior Firmware Engineer""]"
Computer Engineering,Senior Firmware Engineer,['Electronics Engineer'],True,"[""Electronics Engineer"", ""Hardware Engineer"", ""Firmware Engineer"", ""Senior Firmware Engineer""]"
Computer Engineering,Embedded Software Engineer,['Embedded Software Engineer'],False,"[""Embedded Software Engineer"", ""Principal Software Engineer"", ""Software Engineering Manager"", ""Senior Software Engineer Manager""]"
Computer Engineering,Principal Software Engineer,['Embedded Software Engineer'],False,"[""Embedded Software Engineer"", ""Principal Software Engineer"", ""Software Engineering Manager"", ""Senior Software Engineer Manager""]"
Computer Engineering,Software Engineering Manager,['Embedded Software Engineer'],False,"[""Embedded Software Engineer"", ""Principal Software Engineer"", ""Software Engineering Manager"", ""Senior Software Engineer Manager""]"
Computer Engineering,Senior Software Engineer Manager,['Embedded Software Engineer'],True,"[""Embedded Software Engineer"", ""Principal Software Engineer"", ""Software Engineering Manager"", ""Senior Software Engineer Manager""]"
Computer Engineering,Computer Engineer,['Computer Engineer'],False,"[""Computer Engineer"", ""Network Engineer"", ""Voice Engineer"", ""Communications Engineer""]"
Computer Engineering,Network Engineer,['Computer Engineer'],False,"[""Computer Engineer"", ""Network Engineer"", ""Voice Engineer"", ""Communications Engineer""]"
Computer Engineering,Voice Engineer,['Computer Engineer'],False,"[""Computer Engineer"", ""Network Engineer"", ""Voice Engineer"", ""Communications Engineer""]"
Computer Engineering,Communications Engineer,['Computer Engineer'],True,"[""Computer Engineer"", ""Network Engineer"", ""Voice Engineer"", ""Communications Engineer""]"
General Studies,Legal Secretary,['Legal Secretary'],False,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Regional Manager""]"
General Studies,Office Manager,['Legal Secretary'],False,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Regional Manager""]"
General Studies,General Manager,['Legal Secretary'],False,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Regional Manager""]"
General Studies,Regional Manager,['Legal Secretary'],True,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Regional Manager""]"
General Studies,Legal Secretary,['Legal Secretary'],False,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Area Manager""]"
General Studies,Office Manager,['Legal Secretary'],False,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Area Manager""]"
General Studies,General Manager,['Legal Secretary'],False,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Area Manager""]"
General Studies,Area Manager,['Legal Secretary'],True,"[""Legal Secretary"", ""Office Manager"", ""General Manager"", ""Area Manager""]"
General Studies,File Clerk,['File Clerk'],False,"[""File Clerk"", ""Office Assistant"", ""Assistant Manager"", ""Assistant General Manager""]"
General Studies,Office Assistant,['File Clerk'],False,"[""File Clerk"", ""Office Assistant"", ""Assistant Manager"", ""Assistant General Manager""]"
